string_id 	canonical_form_id 	string name 	label 	source
13214461 	5600101 	Soerensenolynthus Soares & Soares, 1947 	good 	3.txt
621875 	619719 	Solanum glaucophyllum Desf. 	good 	3.txt
1719602 	1716655 	Solanum sprengelii Dunal 	good 	3.txt
26090 	26035 	Solenia compressa var. crinita (Nees) C. Agardh 	good 	3.txt
42170616 	6558918 	Soroseris gillii subsp. occidentalis Stebbins 	good 	3.txt
14766213 	1104756 	Sosgenes carinatus Broun, T., 1893 	good 	3.txt
669555 	667389 	Spathius xanthippus Nixon, 1943 	good 	3.txt
2099946 	2097084 	Specklinia matinhensis (Hoehne) Luer 	good 	3.txt
158364556 	2365270 	Sphaerella phaseolorum (Siemaszko) Trotter 1928 	good 	3.txt
135150135 	4366630 	Sphaerolaimus hirticollis Cobb, 1898 	good 	3.txt
2021226 	2018820 	Sphaeroma laevis Haswell, 1881 	good 	3.txt
5144613 	2625768 	Sphenomerides Rathbun, 1897 	good 	3.txt
158096438 	497522 	Sphenomorphus vanheurni Mertens, 1957 	good 	3.txt
11934862 	4885879 	Sphenopteridae 	good 	3.txt
12700001 	264329 	Spilosoma danbyi Neumoegen & Dyar, 1893 	good 	3.txt
701849 	699699 	Spinipocregyes nigrescens Breuning, 1949 	good 	3.txt
2114569 	2111934 	Spiranthes rufescens Fisch. ex Warm. 	good 	3.txt
11326359 	4547588 	Spirillina denticulogranulata Chapman, 1907 	good 	3.txt
52963165 	3557707 	Spiroglugea 	good 	3.txt
10081 	10080 	Spirotaenia minuta var. minutissima Kirchner 	good 	3.txt
1399449 	1397190 	Sporormiella australis (Speg.) S.I. Ahmed & Cain 1972 	good 	3.txt
184256 	184119 	Stamnodes cassinoi Swett 1917 	good 	3.txt
9504 	9467 	Staurastrum clevei (Wittrock) Roy & Bissett 	good 	3.txt
136280716 	154640261 	Staurastrum octocorne (Ehrenberg) J. Ralfs, 1845 	good 	3.txt
14530485 	6329289 	Steganoporella magnilabris 	good 	3.txt
15264496 	130833 	Stenoptilia impersonalis Walker, 1864 	good 	3.txt
2072889 	2070371 	Stenorrhynchos ceracifolium Barb.Rodr. 	good 	3.txt
12584743 	5250905 	Stenotetranychus Mitrofanov, 1973 	good 	3.txt
1475607 	1450291 	Stephomyia eugeniae (Tavares, 1913) 	good 	3.txt
2437420 	2434528 	Stictochironomus fuscocinctus Kieffer, 1924 	good 	3.txt
11473262 	104575 	Stigmella hybnerella 	good 	3.txt
1263465 	1261245 	Stipa regeliana Hack. 	good 	3.txt
158258406 	155764232 	Stizus marthae cheops (Morice, 1897) 	good 	3.txt
2051751 	2049186 	Stobaea sonchifolia Harv. 	good 	3.txt
118971574 	65179295 	Stolas indigacea (Boheman, 1850) 	good 	3.txt
12747398 	5340401 	Stramonita javanica (Philippi, 1848) 	good 	3.txt
143161667 	11577884 	Strigidia cupripes surinamensis Soula, 2006 	good 	3.txt
45459433 	5882831 	Stringodiscus 	good 	3.txt
394185 	394124 	Stromborhinus 	good 	3.txt
114943977 	43230006 	Strongyloides amphibiophilus Vigueras, 1942 	good 	3.txt
44317089 	2518273 	Strychnos madagascariensis Spreng. ex Baker 	good 	3.txt
1964327 	1961548 	Stylopyga sinuata Brunner von Wattenwyl, 1893 	good 	3.txt
543355 	543294 	Subantarctia dugdalei Forster, 1956 	good 	3.txt
11160834 	4458852 	Suturoglypta kevini Segers, Swinnen & De Prins, 2009 	good 	3.txt
47554884 	12035149 	Svalbardiceras freboldi Tozer 1965 	good 	3.txt
531385 	531316 	Swiftia exserta (Ellis & Solander, 1786) 	good 	3.txt
15287456 	79386 	Symmoca flavella Burmann, 1951 	good 	3.txt
14367368 	6240378 	Symphytum cordifolium Baumg. 	good 	3.txt
1183574 	1181350 	Talamancalia fosbergii (Cuatrec.) B.Nord. 	good 	3.txt
13215784 	5600750 	Tamopsis daviesi Baehr & Baehr, 1987 	good 	3.txt
159887110 	5211080 	Tanghinia manghas (L.) G.Don 	good 	3.txt
497760 	497694 	Tantilla deppei BOCOURT 1883 	good 	3.txt
12829625 	5384712 	Taraxacum lojoense H.Lindb. 	good 	3.txt
11016096 	4384514 	Taringa oleica Ortea, Perez & Llera, 1982 	good 	3.txt
39192989 	4378527 	Taringa tritorquis Ortea, Perez &amp; Llera, 1982 	good 	3.txt
13098099 	1141530 	Tasactes interruptus Faust, J., 1894 	good 	3.txt
583733 	583666 	Tasiocera tenuicornis Skuse, 1890 	good 	3.txt
48042875 	426118 	Tasmacetus Oliver 1937 	good 	3.txt
1523922 	1521687 	Telmatoscopus amplena Quate, 1965 	good 	3.txt
846592 	844444 	Teraterythrops parva (Zimmer, 1914) 	good 	3.txt
11861685 	3929865 	Terebraria Rafinesque, 1831 	good 	3.txt
381205 	381177 	Tetracoscinodon 	good 	3.txt
15174825 	6687939 	Tetrao francolinus Linnaeus, 1766 	good 	3.txt
47022226 	2540095 	Tettigarctidae Distant 1905 	good 	3.txt
45361934 	4981849 	Thalarctos Gray 1825 	good 	3.txt
13126509 	5550451 	Tholonosteon Beltan, 1978 	good 	3.txt
45980347 	5006163 	Tinaphis Wegierek 1989 	good 	3.txt
587005 	586934 	Tipula chubbi Alexander, 1956 	good 	3.txt
46159632 	10739095 	Titanogomphodon crassus Keyser 1973 	good 	3.txt
159644839 	5566052 	Toelkenia arborescens (Mill.) P.V. Heath 	good 	3.txt
15146471 	2631626 	Tomarus Leconte, 1861 	good 	3.txt
8375951 	None 	Tomato leaf curl Taiwan virus 	good 	3.txt
1096010 	1093350 	Tomicus angulatus Eichhoff , 1875 	good 	3.txt
14239456 	6170481 	Torilis leucotricha Pau 	good 	3.txt
32546429 	5473330 	Toxochelyidae Baur 1895 	good 	3.txt
788704 	786558 	Trachusa pectinata Brooks & Griswold, 1988 	good 	3.txt
38570468 	1420712 	Tragulichthys jaculiferus (Cuvier, 1818) Porcupinefish 	good 	3.txt
2338359 	2335568 	Trametes acupunctata Berk. 1872 	good 	3.txt
11735153 	4772424 	Trentepohlia bosseae var. samoensis Wille 	good 	3.txt
42090567 	2075922 	Trewia glabrata Banks & Sol. ex Pax & K. Hoffm. 	good 	3.txt
12737061 	4081979 	Trichetra Pagenstecher, 1909 	good 	3.txt
1600786 	1598261 	Trichomytilus vitis Lindinger, 1933 	good 	3.txt
136600 	136450 	Trichoptilus esakii Hori 1936 	good 	3.txt
2365236 	2362563 	Trichosporon lodderae Phaff, Mrak & O.B. Williams 1952 	good 	3.txt
1367786 	1365512 	Tricladiospora stricta Nawawi & Kuthub. 1988 	good 	3.txt
115042509 	11506742 	Tricorythodes ocellus Allen & Roback, 1969 	good 	3.txt
31383811 	2621132 	Trifurcula josefklimeschi van Nieukerken, 1990 	good 	3.txt
136210330 	13804529 	Triphora acuta (Kiener, 1841) 	good 	3.txt
159877154 	6770956 	Tripterospermum coeruleum (Hand.-Mazz.) H. Smith 	good 	3.txt
2266130 	2263234 	Trisetum flavescens var. villosum Celak. 	good 	3.txt
115457416 	43380177 	Tropiderus Motschulsky, 1875 	good 	3.txt
15524638 	2679847 	Turania Ragonot, 1890 	good 	3.txt
136291606 	8413246 	Turbo articulatus Reeve, 1848 	good 	3.txt
12577542 	457805 	Tychiosoma Voss, 1943 	good 	3.txt
498316 	498250 	Uropeltis macrolepis PETERS 1862 	good 	3.txt
115158155 	10237902 	Uropoda caputmedusae Berlese & Leonardi, 1901 	good 	3.txt
358857 	358837 	Varciella 	good 	3.txt
115030970 	4771672 	Varestrongylus capreoli Stroh & Schmid, 1938 	good 	3.txt
157974554 	4508808 	Venus busschaerdi Requien, 1848 	good 	3.txt
14446096 	6283363 	Verbascum pulvinatum Thuill. 	good 	3.txt
44636432 	6918819 	Verbena brevibracteata (A.Gray) Eggert 	good 	3.txt
159084456 	9477372 	Verbena megapotamica f. truncatula Briq. 	good 	3.txt
87069765 	2600508 	Veronica imerethica Kemul.-Nath. 	good 	3.txt
11555050 	4675607 	Vertorhizoceras Zhuravleva, 1972 	good 	3.txt
309458 	309248 	Vialonga polyantha Diakonoff 1960 	good 	3.txt
21851751 	69653 	Vicia onobrychioides Linnaeus 	good 	3.txt
12707275 	5320518 	Vitex inaequifolia Turcz. 	good 	3.txt
159828350 	4782598 	Wierzbickia laricifolia (L.) Rchb. 	good 	3.txt
13745105 	5892154 	Winnertzia dispar Mamaev, 2002 	good 	3.txt
156086972 	3909336 	X Myrtgerocactus Moran 	bad 	3.txt
46441979 	4604251 	Xanclomys mcgrewi Rigby 1980 	good 	3.txt
435365 	435307 	Xanthias 	good 	3.txt
637605 	635442 	Xanthopimpla brevicauda nathani Townes & Chiu, 1970 	good 	3.txt
643468 	641321 	Xanthopimpla trunca Krieger, 1915 	good 	3.txt
53746453 	6331528 	Xenogalea 	good 	3.txt
1731676 	1729286 	Xenoschesis ruficornis (Rudow, 1886) 	good 	3.txt
22461909 	1037979 	Xiphoscelis lenxuba Perissinotto & Villet & Stobbia, 2003 	good 	3.txt
1100572 	1098288 	Xyleborus tomicoides Eggers , 1923a 	good 	3.txt
1490597 	1488373 	Xylomya matsumurai (Nagatomi & Tanaka, 1971) 	good 	3.txt
12259770 	5071247 	Xylon glaziovi Kuntze 	good 	3.txt
275891 	275568 	Xylophanes neoptolemus Stoll 1782 	good 	3.txt
41518266 	4713157 	Xysmalobium congoense S. Moore 	good 	3.txt
156589010 	4133534 	Yorkella Kobayashi 1942 	good 	3.txt
540703 	540642 	Zaitunia medica Brignoli, 1982 	good 	3.txt
296224 	296143 	Zegara garleppi Preiss 1899 	good 	3.txt
135739799 	1578243 	Zonaria marginata C. Agardh, 1824 	good 	3.txt
2196039 	2193142 	Zygella mooreana Hoehne 	good 	3.txt
38999477 	None 	167 sachallina Matsumura, 1934 	bad 	4.txt
38999005 	None 	18249 thela Ghauri, 1974 	bad 	4.txt
38999460 	None 	22075 (Alnella) Dworakowska, 1979 	bad 	4.txt
39009080 	None 	25801 australis Van Duzee, 1916 	bad 	4.txt
39000509 	None 	399 inconspicua Dietrich & Dmitriev, 2006 	bad 	4.txt
39001043 	None 	98 diana Dworakowska, 1970 	bad 	4.txt
40160593 	8423683 	Abdominales Linnaeus 1758 sec. Berg 1933 	good 	4.txt
156785612 	2508233 	Abeomelomys sevia Tate and Archbold 1935 	good 	4.txt
63094 	63090 	Acacia xanthina Benth. 	good 	4.txt
38802441 	2380139 	Acanthobrama bogdanowi Kessler 1877 	good 	4.txt
156746708 	490719 	Acanthodactylus longipes Boulenger 1918 	good 	4.txt
9500363 	2546475 	Acanthostelma Bidgood & Brummitt 	good 	4.txt
39960479 	2397816 	Acanthurus lineolatus Valenciennes 1835 sec. Eschmeyer 2004 	good 	4.txt
38809437 	2410380 	Accipenser fulvescens Rafinesque 1817 	good 	4.txt
29415421 	874657 	Achyranthes bidentata Blume [excluded] 	bad 	4.txt
9501177 	3867930 	Actinotaceae A. I. Konstant. & Melikyan 	good 	4.txt
15475580 	6857245 	Adiathella spinosa Brindle, 1970 	good 	4.txt
156746838 	490665 	Afroedura transvaalica (Hewitt 1925) 	good 	4.txt
2189355 	2186273 	Agave foetida L. 	good 	4.txt
1403010 	1400786 	Aiakas zinorum Anderson & Gosztonyi, 1991 	good 	4.txt
40142589 	2373169 	Alburnus pallidus Heckel 1843 	good 	4.txt
529037 	528944 	Alcyonium aurantiacum Quoy & Gaimard, 1834 	good 	4.txt
11361468 	4584621 	Alectrion pyramidalis Dunker, 1915 	good 	4.txt
40112653 	2398972 	Alestes nurse subsp. senegalensis Holly 1928 sec. Eschmeyer 2004 	good 	4.txt
40102489 	1892640 	Aleyrodes vaporariorum Westwood 1856 sec. Miyahira 1971 	good 	4.txt
1238240 	1235950 	Allmaniella arafurensis Horst, 1915 	good 	4.txt
9502574 	489536 	Allocasuarina muelleriana (Miq.) L. A. S. Johnson 	good 	4.txt
344863 	344825 	Allodiscocotyla 	good 	4.txt
9502587 	2852080 	Alloiatheros Raf. 	good 	4.txt
9502652 	2280459 	Alnus incana var. pendula (Callier) Rehder 	good 	4.txt
11346015 	4569846 	Altopontius altus (Stock, 1985) 	good 	4.txt
533761 	533686 	Alveopora catalai Wells, 1968 	good 	4.txt
9502973 	3868551 	Amannia Blume 	good 	4.txt
28734489 	2384311 	Amia berthae Ogilby 1911 	good 	4.txt
1214035 	1211811 	Amphiblestrum rossi Hayward & Thorpe, 1989 	good 	4.txt
11160691 	4458719 	Anachis boivini (Kiener, 1841) 	good 	4.txt
9503624 	3868835 	Ananassa Lindl. 	good 	4.txt
1969950 	1967050 	Anaulacomera furcifera Chopard, 1918 	good 	4.txt
38813617 	2390237 	Anchoa ginsburgi Hildebrand 1943 	good 	4.txt
40183581 	1402153 	Ancistrus brevifilis Eigenmann 1920 sec. Schultz 1944 	good 	4.txt
1402992 	1400768 	Andriashevia aptera Fedorov & Neyelov, 1978 	good 	4.txt
9504107 	1909423 	Anisacanthus insignis var. linearis S. H. Hagen 	good 	4.txt
11138167 	4441680 	Ankyroderma 	good 	4.txt
39935681 	595767 	Anomalochrysa haematura Perkins 1899 	good 	4.txt
11356180 	4578435 	Antedon protecta Carpenter, 1879 	good 	4.txt
9504289 	2753067 	Antennaria parlinii subsp. parlinii 	good 	4.txt
9504343 	400197 	Antheroporum Gagnep. 	good 	4.txt
40120918 	352900 	Anthias Bloch 1792 sec. Smith 1961 	good 	4.txt
9504478 	3869239 	Antirrhinum canadense L. 	good 	4.txt
40020391 	8878483 	Antrocephalus pertorvus Girault 1917 sec. Higa 1981 	good 	4.txt
1166796 	1164562 	Apanthura trioculata Nunomura, 1993 	good 	4.txt
40012683 	1983582 	Aphis maidis Fitch 1854 sec. Funasaki, Lai, Nakahara, Beardsley & Ota 1988 	good 	4.txt
40156328 	367554 	Apis Linnaeus 1758 sec. Bonnet 1948 	good 	4.txt
40140556 	2398021 	Apogon roseus Fischer 1885 sec. Eschmeyer 2004 	good 	4.txt
11207807 	4489275 	Aponema westindicum Kovalyev & Miljutina, 2009 	good 	4.txt
38654430 	1919886 	Arabis patula (Graham) Torrey 	good 	4.txt
11215455 	723659 	Araeosoma fenestratum (Thomson, 1872) 	good 	4.txt
1983658 	1981160 	Araxiana voronovi Bei-Bienko & Mishchenko, 1951 	good 	4.txt
11336706 	4561658 	Arca pilula Reeve, 1843 	good 	4.txt
11332344 	4556158 	Arca scabra G.B. Sowerby III, 1892 	good 	4.txt
15145438 	6670439 	Archiblatta valvularia (Saussure, 1873) 	good 	4.txt
11187249 	4476283 	Argilloecia abba Yasuhara, Okahashi & Cronin, 2009 	good 	4.txt
11134214 	4438582 	Arossella projectum (Nilsson-Cantell, 1938) 	good 	4.txt
5174580 	2649310 	Artedia squamata L. 	good 	4.txt
1213065 	1210844 	Ascosia pandora Jullien, 1882 	good 	4.txt
2374566 	2371911 	Askoldia variegata variegata Pavlenko, 1910 	good 	4.txt
893614 	891468 	Asperdaphne aculeata (Webster, 1906) 	good 	4.txt
13905215 	2546941 	Aspicilia novae-semliae (Zahlbr.) Oksner 	good 	4.txt
11350742 	4575755 	Astele nobilis Hirase, 1922 	good 	4.txt
7870840 	2754586 	Aster subulatus var. cubensis (DC.) Shinners 	good 	4.txt
1711859 	1709522 	Asterias pentaphylla Pennant, 1777 	good 	4.txt
11166756 	4464806 	Asthelys semiplicata Marshall, 1991 	good 	4.txt
11364159 	2891477 	Asthenosoma owstoni (Mortensen, 1904) 	good 	4.txt
70301 	70296 	Astragalus odoratus Lam. 	good 	4.txt
40002933 	2753494 	Asynonychus godmanni Crotch 1867 sec. Swezey 1937 	good 	4.txt
40003920 	2410572 	Atherina riqueti Roule 1902 sec. Eschmeyer 2004 	good 	4.txt
39967352 	2410587 	Atherina sardinella Fowler 1903 sec. Eschmeyer 2004 	good 	4.txt
9511541 	1909534 	Athyrium alpestre (Hoppe) Nyl. ex Milde 	good 	4.txt
9511550 	3289344 	Athyrium sinense Rupr. 	good 	4.txt
876640 	874482 	Atriplex drymarioides Standl. 	good 	4.txt
2021716 	2019300 	Austrimunna subtriangulata Richardson, 1908A 	good 	4.txt
11368104 	4588615 	Austrorissopsis brevis (May, 1919) 	good 	4.txt
11237835 	4509499 	Autonoe arcticus (Hansen, 1887) 	good 	4.txt
2243093 	2240398 	Avena tibetica Roshev. 	good 	4.txt
40087251 	356406 	Balanophyllia Wood 1844 	good 	4.txt
845870 	843722 	Balanus reticulatus Utinomi, 1967 	good 	4.txt
2397600 	2394702 	Balistes rufus Gronow, 1854 	good 	4.txt
9512326 	2989520 	Banksia sphaerocarpa var. caesia A. S. George 	good 	4.txt
30935233 	71057 	Baptisia calycosa Canby var. villosa Canby 	good 	4.txt
38809839 	1411346 	Barbus barbulus Heckel 1847 	good 	4.txt
38786812 	2375492 	Barilius hainanensis Boulenger 1900 	good 	4.txt
9512429 	2517972 	Barnebydendron J. H. Kirkbr. 	good 	4.txt
11106340 	4418846 	Bathyhalacarus quadricornis Sokolov & Yankovskaya, 1968 	good 	4.txt
40175046 	1425785 	Bathylaco nigricans Goode & Bean 1896 sec. Eschmeyer 2004 	good 	4.txt
40085998 	353956 	Bathylagus (Bathylagoides) Whitley 1951 sec. Eschmeyer 1998 	good 	4.txt
40084998 	100181 	Bedellia boehmeriella Swezey 1912 sec. Swezey 1915 	good 	4.txt
9512866 	2479514 	Begonia elatostemmoides Hook. f. 	good 	4.txt
999562 	997349 	Beierotettix marginatus (Brunner von Wattenwyl, 1895) 	good 	4.txt
1005435 	1003225 	Belocephalus hesperus Hebard, 1926 	good 	4.txt
9513523 	3870765 	Belou glutinosa (Blanco) Skeels 	good 	4.txt
9513917 	2125536 	Betula schugnanica (B. Fedtsch.) Litv. 	good 	4.txt
40004549 	2402662 	Blennechis punctatus Valenciennes 1836 sec. Whitley 1953 	good 	4.txt
39901949 	8877904 	Blennius vividus Rafinesque 1810 	good 	4.txt
9514221 	2388614 	Blepharis ciliaris (L.) B. L. Burtt 	good 	4.txt
39971397 	355538 	Blepsias Cuvier 1829 sec. Jordan & Starks 1904 	good 	4.txt
2384194 	2381447 	Blicca argyroleuca Heckel, 1843 	good 	4.txt
5208749 	990090 	Bobilla kindyerra Otte & Alexander, 1983 	good 	4.txt
992304 	990092 	Bobilla nigrovus (Swan, 1972) 	good 	4.txt
9514502 	3877363 	Boronia molloyae J. Drumm. 	good 	4.txt
2412088 	2409503 	Brachaluteres fidens Whitley, 1931 	good 	4.txt
9514727 	3877467 	Brachycentrum Meisn. 	good 	4.txt
40166921 	353538 	Brachygobius Bleeker 1874 sec. Herre 1937 	good 	4.txt
38805161 	2373112 	Breviraja longicauda de Buen 1959 	good 	4.txt
38735800 	2225297 	Bromus vulgaris (Hook.) Shear var. robustus Shear 	good 	4.txt
4947665 	324589 	Bryum nitidulum Lindb. 	good 	4.txt
11167823 	4465671 	Buccinum costatum Golikov, 1980 	good 	4.txt
39859792 	989135 	Bucephalacris boliviana Bruner, 1922 	good 	4.txt
11360845 	4581902 	Bucephaloides trichiuri Sogandares-Bernal, 1955 	good 	4.txt
11209288 	4490348 	Bucephalus vivae (Beneden, 1870) Yamaguti, 1958 	good 	4.txt
1914095 	1911636 	Buglossum barrelieri All. 	good 	4.txt
9520345 	3877847 	Bulbophyllopsis Rchb. f. 	good 	4.txt
11145905 	4448652 	Bulimina spinifera Cushman, 1927 	good 	4.txt
11297765 	4529638 	Bullia fuscus Gray, 1843 	good 	4.txt
11205194 	4487052 	Burgessochaeta 	good 	4.txt
9520429 	451135 	Burkartia Crisci 	good 	4.txt
2389427 	2385995 	Butirinus argenteus Jerdon, 1849 	good 	4.txt
9003127 	2660970 	Byrsonima crispa 	good 	4.txt
40034240 	1142125 	Cactophagus spinolae Gyllenhal 1838 	good 	4.txt
792300 	790154 	Caecum cycloferum de Folin, 1867 	good 	4.txt
39940494 	1141517 	Calandra obscura Boisduval 1835 sec. Giffard 1919 	good 	4.txt
11038551 	840656 	Calanoides carinatus (Kroyer, 1849) 	good 	4.txt
11295633 	4527639 	Calappa albicans Bosc, 1802 	good 	4.txt
40012782 	8895870 	Calathus ruficollis subsp. ruficollis Dejean 1828 sec. Dejean 1828 	good 	4.txt
11176580 	741620 	Calaxius acutirostris Sakai & de Saint Laurent, 1989 	good 	4.txt
11255817 	4376919 	Caligus affinis Kurian, 1961 	good 	4.txt
38809438 	2372120 	Callechelys eristigmus McCosker & Rosenblatt 1972 	good 	4.txt
1419451 	1417232 	Callechelys springeri (Ginsburg, 1951) 	good 	4.txt
1409460 	1407235 	Callionymus caeruleonotatus Gilbert, 1905 	good 	4.txt
38814898 	2420664 	Callionymus sokonumeri Kamohara 1936 	good 	4.txt
2061145 	2058617 	Calliophidiaster psicodelica Tommasi, 1970 	good 	4.txt
11016733 	4384840 	Calliostoma laugieri (Payraudeau, 1826) 	good 	4.txt
11188926 	4477748 	Callistocythere multicellulosa Coimbra, Sanguinetti & Bittencourt-Calagno, 1995 	good 	4.txt
156776325 	155356651 	Callithrix flavescente Miranda Ribeiro, 1924 	good 	4.txt
453418 	453360 	Callorhynchocotyle 	good 	4.txt
10986039 	4366207 	Camacolaimus tenuicaudatus 	good 	4.txt
1274883 	1272664 	Campanula damascena Labill. 	good 	4.txt
9521769 	1339375 	Campomanesia xanthocarpa (Mart.) O. Berg 	good 	4.txt
39974500 	1542887 	Campsicnemus plautinus Adachi 1953 sec. Bickel & Dyte 1989 	good 	4.txt
11205419 	4487232 	Cancilla carnicolor (Reeve, 1844) 	good 	4.txt
11097982 	841102 	Candacia armata Boeck, 1872 	good 	4.txt
40094604 	445107 	Cantharus Cuvier 1816 sec. Castelnau 1861 	good 	4.txt
11246603 	1579930 	Capsicarpella speciosa Kjellman, 1872 	good 	4.txt
38808141 	2396282 	Caranx edentulus Alleyne & Macleay 1877 	good 	4.txt
7892832 	2771735 	Carduus coloradensis Rydb. 	good 	4.txt
15449153 	6837623 	Carex halleri var. inferalpina Wahlenberg 	good 	4.txt
38735911 	2135230 	Carex lenticularis Michx. var. merens Howe 	good 	4.txt
9522515 	3878680 	Casearia pringlei Briq. 	good 	4.txt
38634879 	2775895 	Cassiope tetragona subsp. saximontana (Small) A.E. Porsild 	good 	4.txt
28535423 	1045445 	Catapyrenium daedaleum (Krempelh.) Stein 	good 	4.txt
9522901 	454966 	Cathariostachys S. Dransf. 	good 	4.txt
333351 	333311 	Caulacanthaceae 	good 	4.txt
1217710 	1215474 	Celleporaria pygmaea (Canu & Bassler, 1929) 	good 	4.txt
38735969 	2785240 	Centaurea nigra L. var. radiata DC. 	good 	4.txt
13558715 	5791978 	Centrocarenus ruficeps (Jakovlev, 1908) 	good 	4.txt
39971778 	352775 	Centropristis Cuvier 1829 sec. Owen 1853 	good 	4.txt
11073965 	528778 	Cephalodiscus australiensis Johnston & Muirhead, 1951 	good 	4.txt
1710166 	1707902 	Ceraochalina implexa Topsent, 1892 	good 	4.txt
156776805 	155356902 	Cercopithecus ituriensis Lorenz, 1914 	good 	4.txt
156749056 	499997 	Cercosaura ocellata bassleri Ruibal 1952 	good 	4.txt
156798299 	155375773 	Cervus xendaiensis (Heude, 1884) 	good 	4.txt
11250677 	4518265 	Ceyloniella aculeata adriatica Brian, 1928 	good 	4.txt
911242 	908924 	Chaenomeles x superba (Frahm) Rehder 	good 	4.txt
40184844 	352773 	Chaetodon (Microcanthus) Swainson 1839 sec. Eschmeyer 2004 	good 	4.txt
40083626 	2392089 	Chaetodon aureus Molina 1782 sec. Eschmeyer 1998 	good 	4.txt
40185734 	2399718 	Chaetodon biocellatus Cuvier 1831 sec. Allen 1980 	good 	4.txt
40184238 	2403194 	Chaetodon oligacanthus Bleeker 1850 sec. Eschmeyer 2004 	good 	4.txt
12589124 	5252798 	Chaetospania arguata Steinmann, 1988 	good 	4.txt
39902828 	5760689 	Chalcinopsis Kner 1863 	good 	4.txt
11365428 	4586669 	Chamelea phenax (Finlay, 1930) 	good 	4.txt
11344278 	4568518 	Chara capitata C.C.Nees von Esenbeck, 1818 	good 	4.txt
39979789 	2379922 	Cheilinus lacrymans Valenciennes 1840 sec. Eschmeyer 2004 	good 	4.txt
606474 	604313 	Chelonaplysilla betinensis Zea & van Soest, 1986 	good 	4.txt
1169270 	1167035 	Chiriscus australis Richardson, 1911 	good 	4.txt
40026218 	8879494 	Chirostoma (Palmichthys) de Buen 1945 sec. Eschmeyer 2004 	good 	4.txt
40060081 	2395301 	Chirostoma beryllinum Cope 1867 sec. Kendall 1902 	good 	4.txt
11311266 	4540134 	Chiton pectinatus Sowerby, 1840 	good 	4.txt
2230398 	2227980 	Chloris breviseta Benth. 	good 	4.txt
1410959 	1408740 	Choerodon frenatus Ogilby, 1910 	good 	4.txt
40190344 	355648 	Chologaster Agassiz 1853 sec. Eschmeyer 2004 	good 	4.txt
11118637 	34118 	Chondracanthus squarrulosus (Setchell & N.L.Gardner) J.R.Hughey, P.C.Silva & Hommersand, 2001 	good 	4.txt
156749269 	492323 	Chondrodactylus angulifer Peters 1870 	good 	4.txt
39986590 	2384118 	Chondrostoma polylepis subsp. duriensis Coelho 1985 sec. Eschmeyer 2004 	good 	4.txt
12838341 	5392007 	Chorisoneura loftyensis (Tepper, 1893) 	good 	4.txt
975114 	972899 	Chorisoneura minuta Saussure, 1869 	good 	4.txt
39986160 	352546 	Chromis (Haplochromis) Hilgendorf 1888 sec. Greenwood 1954 	good 	4.txt
40121476 	352546 	Chromis Cuvier 1814 sec. Jordan & Tanaka 1927 	good 	4.txt
7899266 	2771932 	Chrysopsis arida A. Nelson 	good 	4.txt
9524919 	3879735 	Chrysopteris Link 	good 	4.txt
29854391 	1540082 	Chrysotus pallidipalpus Van Duzee 1933 	good 	4.txt
5007672 	2516882 	Cinnamomum brevifolium Miq. 	good 	4.txt
2406044 	2403079 	Cirrhites fasciatus Bennett, 1828 	good 	4.txt
5098006 	881035 	Cistanthe umbellata (Torr.) Hershk. 	good 	4.txt
1706888 	1704303 	Clathria chartacea Whitelegge, 1907 	good 	4.txt
11349696 	4574964 	Clava pulchra (A. Adams in G.B. Sowerby II, 1855) 	good 	4.txt
11299730 	4531265 	Clavatula flammea Hinds, 1843 	good 	4.txt
11037732 	4398045 	Clavigofera echinophila (Humes & Gelerman, 1962) 	good 	4.txt
11090913 	4408885 	Clavus vibicinus (Helbling, 1779) 	good 	4.txt
40057093 	2414283 	Cleidopus gloriamaris subsp. occidentalis Whitley 1931 	good 	4.txt
875417 	873263 	Clematis albicoma Wherry 	good 	4.txt
40004602 	2374895 	Clinus variolosus Valenciennes 1836 sec. Eschmeyer 2004 	good 	4.txt
11188979 	4477796 	Clithrocytheridea chiabana Hu & Tao, 2008 	good 	4.txt
40047924 	2390669 	Clupea cultriventris Nordmann 1840 sec. Eschmeyer 2004 	good 	4.txt
156749297 	499252 	Cnemaspis alwisi Mendis Wickramasinghe & Munindradasa 2007 	good 	4.txt
40154360 	352974 	Cobitis Linnaeus 1758 sec. Wulff 1765 	good 	4.txt
39987544 	2371070 	Cobitis aurata subsp. bosniaca Karaman 1963 	good 	4.txt
38798537 	2422785 	Cobitis cincticauda Blyth 1860 	good 	4.txt
40051824 	8992983 	Coccinella brucki Mulsant 1866 sec. Leeper 1975 	good 	4.txt
39957173 	8889689 	Coccinella sanguinea subsp. sanguinea Linnaeus 1763 sec. Swezey 1925 	good 	4.txt
11235729 	1581949 	Cocconeis diminuta Pantocsek, 1901 	good 	4.txt
72949567 	386460 	Coccymys Menzies 1990 	good 	4.txt
11019133 	4386202 	Codium reversum Kraft, 2007 	good 	4.txt
1405623 	1403398 	Coelorinchus macrorhynchus Smith & Radcliffe, 1912 	good 	4.txt
11341295 	4566737 	Columbella sublaevis var. trifasciata Hervier, 1899 	good 	4.txt
980187 	977977 	Compsomantis tumidiceps Bolivar, 1890 	good 	4.txt
